"pr_major","pr_obama_given_major","pr_obama","pr_mccain","pr_other","predictions"
0.999316681473006,0.134362366881595,0.134270554586974,0.865046126886031,0.000683318526994214,NA
0.989440065361057,0.824452355948084,0.815746192956349,0.173693872404708,0.0105599346389431,"Obama"
0.996415136452986,0.0458009116259775,0.0456367216074695,0.950778414845517,0.00358486354701404,NA
0.972007998513309,0.547951760879372,0.532613494374202,0.439394504139107,0.0279920014866911,"Obama"
0.987357677091682,0.0619919234446668,0.0612082015307716,0.926149475560911,0.0126423229083177,NA
0.980514297759144,0.994662957301498,0.975281251085512,0.00523304667363214,0.0194857022408557,"Obama"
0.994342163064709,0.861466949022501,0.856592909499789,0.13774925356492,0.00565783693529098,"Obama"
0.996833895081028,0.036388485600638,0.0362732758373838,0.960560619243644,0.0031661049189724,NA
0.991003119857094,0.080965202649337,0.0802367684253548,0.91076635143174,0.00899688014290556,NA
0.999048974470695,0.850597460019542,0.849788520119901,0.149260454350794,0.000951025529305372,"Obama"
0.998071210865752,0.0611217557444714,0.0610038647661253,0.937067346099627,0.00192878913424788,NA
0.992011987345511,0.194472594644304,0.192919145097334,0.799092842248177,0.0079880126544889,NA
0.995433857275171,0.899517826103515,0.895410499325999,0.100023357949172,0.00456614272482903,"Obama"
0.994431807188443,0.0414222445639617,0.0411915975195421,0.953240209668901,0.0055681928115574,NA
0.985753757722477,0.0640500643344263,0.0631375916000271,0.92261616612245,0.0142462422775231,NA
0.99293042261538,0.0565973271823937,0.0561972079981151,0.936733214617265,0.00706957738461989,NA
0.995288521946582,0.924328715401546,0.919973760944788,0.0753147610017939,0.00471147805341821,"Obama"
0.990358432241394,0.0624297013844331,0.0618277811883856,0.928530651053009,0.00964156775860558,NA
0.994077465926397,0.969623408915537,0.963880781237672,0.0301966846887256,0.00592253407360255,"Obama"
0.937782817416277,0.734415910324646,0.688722621539586,0.249060195876691,0.0622171825837227,"Obama"
0.985600553030033,0.0637248898181354,0.0628072866465322,0.922793266383501,0.0143994469699671,NA
0.975484144101781,0.514035397063481,0.501433379342489,0.474050764759292,0.0245158558982188,"Obama"
0.997965124901033,0.0247547387728296,0.0247043659713194,0.973260758929714,0.00203487509896705,NA
0.991872288010111,0.0407151053492758,0.0403841846993589,0.951488103310752,0.00812771198988937,NA
0.99284213896856,0.503939029271537,0.500331903731693,0.492510235236867,0.00715786103144012,"Obama"
0.99482877299363,0.0713537547797465,0.0709847683160236,0.923844004677606,0.0051712270063704,NA
0.999999992658542,0.30388725028007,0.303887248049094,0.696112744609447,7.34145844116796e-09,NA
0.927713311966513,0.186936808420646,0.173423765668368,0.754289546298146,0.0722866880334867,NA
0.993194665712898,0.221364127723484,0.219857670835153,0.773336994877745,0.00680533428710239,NA
0.960716770761545,0.257881717123806,0.247751290513625,0.71296548024792,0.0392832292384554,NA
0.98856205669025,0.853527721787866,0.843765120092756,0.144796936597494,0.01143794330975,"Obama"
0.994342163064709,0.861466949022501,0.856592909499789,0.13774925356492,0.00565783693529098,"Obama"
0.994466790955494,0.871286666901707,0.866465655636049,0.128001135319445,0.00553320904450616,"Obama"
0.986594766421647,0.43247168560215,0.426674301640629,0.559920464781018,0.0134052335783531,NA
0.98457222051766,0.895000641519824,0.881192768985903,0.103379451531757,0.01542777948234,"Obama"
0.98006079297455,0.0635994217305563,0.0623312996939719,0.917729493280578,0.0199392070254503,NA
0.967309340790788,0.553321220704251,0.535232785244983,0.432076555545805,0.032690659209212,"Obama"
0.974189509445705,0.0664754633872174,0.0647596990673693,0.909429810378336,0.0258104905542945,NA
0.994536980432834,0.967976588919369,0.962688513873543,0.0318484665592906,0.00546301956716611,"Obama"
0.999999996236725,0.0195319130968386,0.0195319130233346,0.98046808321339,3.76327546902644e-09,NA
0.992280531225116,0.947626681103014,0.940311506527992,0.0519690246971237,0.00771946877488427,"Obama"
0.995579883830885,0.881451143507192,0.877555027055491,0.118024856775394,0.00442011616911486,"Obama"
0.990249640573353,0.0862255091722211,0.0853847794660463,0.904864861107307,0.00975035942664704,NA
0.992077435487519,0.0948989651301353,0.0941471219567241,0.897930313530795,0.00792256451248108,NA
0.967486253252957,0.393220679305084,0.380435601722458,0.587050651530499,0.0325137467470432,NA
0.931698783067072,0.582886899493292,0.543075014923639,0.388623768143433,0.0683012169329277,"Obama"
0.990537165320597,0.0523263803483905,0.0518312244617821,0.938705940858815,0.00946283467940312,NA
0.984696811270899,0.998364728305565,0.983086564447827,0.00161024682307149,0.0153031887291013,"Obama"
0.999079976384063,0.983879553471304,0.982974361046873,0.01610561533719,0.000920023615937127,"Obama"
0.988290557086045,0.886978620532246,0.876592595009225,0.11169796207682,0.0117094429139546,"Obama"
0.991959752779832,0.967887354986662,0.960105301371294,0.0318544514085375,0.00804024722016849,"Obama"
0.954038673313509,0.582651616294212,0.555872175013301,0.398166498300207,0.0459613266864911,"Obama"
0.99754087299228,0.798003344279437,0.796040952703268,0.201499920289012,0.00245912700771966,"Obama"
0.928883061020858,0.223038689510137,0.207176860638257,0.721706200382601,0.0711169389791421,NA
0.990445738384715,0.0434264052745513,0.0430114980375468,0.947434240347168,0.00955426161528472,NA
0.988124622670285,0.637052934416342,0.629487690441145,0.358636932229139,0.0118753773297153,"Obama"
0.999999996647537,0.550213620341992,0.550213618497421,0.449786378150116,3.35246275184886e-09,"Obama"
0.992923945740823,0.0534055330859391,0.0530276326360827,0.939896313104741,0.00707605425917657,NA
0.989946636457354,0.0673952491329785,0.0667177001923975,0.923228936264956,0.0100533635426463,NA
0.993824167903727,0.0446023655142736,0.0443269087937608,0.949497259109966,0.00617583209627304,NA
0.992927972015249,0.161703844868039,0.16056027075189,0.832367701263358,0.00707202798475148,NA
0.830120483242588,0.951107810745833,0.789534075472131,0.0405864077704569,0.169879516757412,"Obama"
0.997120989125525,0.169247979628082,0.16876071285425,0.828360276271276,0.00287901087447451,NA
0.992176076197864,0.983364659878347,0.975670889709746,0.0165051864881181,0.00782392380213615,"Obama"
0.996677453851143,0.0994211776924474,0.0990908462413905,0.897586607609752,0.0033225461488573,NA
0.992280543710326,0.0454055588020464,0.0450550525755658,0.94722549113476,0.00771945628967385,NA
0.975421750966708,0.988706099102234,0.964405434377764,0.0110163165889438,0.024578249033292,"Obama"
0.992072480878584,0.0147863766222546,0.0146691573388452,0.977403323539739,0.0079275191214162,NA
0.977736972713299,0.918378564678132,0.897932677633182,0.0798042950801171,0.0222630272867013,"Obama"
0.993554770363789,0.132009200091859,0.131158370483174,0.862396399880615,0.00644522963621108,NA
0.99404228474168,0.847301455238572,0.842253474430301,0.151788810311379,0.00595771525832001,"Obama"
0.990522890857017,0.0194555637027811,0.0192711812021315,0.971251709654886,0.00947710914298261,NA
0.992866784785768,0.0389188570079329,0.0386412404250034,0.954225544360765,0.00713321521423205,NA
0.942737327032774,0.225872820912969,0.212938739436845,0.729798587595929,0.057262672967226,NA
0.990048355339858,0.164788996666782,0.163149075128053,0.826899280211805,0.00995164466014209,NA
0.936846074127742,0.314975979306051,0.295084009657415,0.641762064470327,0.0631539258722584,NA
0.987246676795357,0.0166319224912885,0.0164198102082425,0.970826866587114,0.0127533232046433,NA
0.994098463556516,0.915063440271729,0.909663160030865,0.0844353035256508,0.00590153644348379,"Obama"
0.993440703004052,0.0352057032932377,0.0349747786293861,0.958465924374666,0.00655929699594826,NA
0.987058396228464,0.0569535258458376,0.0562164558809489,0.930841940347515,0.0129416037715361,NA
0.957871963337383,0.267721913119977,0.256443314548672,0.701428648788711,0.0421280366626168,NA
0.9839533836377,0.0563991309308339,0.0554941157136197,0.928459267924081,0.0160466163622996,NA
0.944400753606447,0.342220764188863,0.323193547599736,0.621207206006711,0.0555992463935526,NA
0.992821227553361,0.96846946851137,0.961517046575409,0.0313041809779519,0.00717877244663934,"Obama"
0.993151253320524,0.166005354703603,0.164868426081801,0.828282827238722,0.0068487466794761,NA
0.989042489392791,0.0282822000683101,0.0279722975610664,0.961070191831724,0.0109575106072092,NA
0.942443853678763,0.44385782560857,0.418311079652018,0.524132774026746,0.0575561463212368,NA
0.999999992582027,0.261874610831869,0.261874608889291,0.738125383692736,7.41797301362368e-09,NA
0.987473265918349,0.0632172220255652,0.0624253166958703,0.925047949222479,0.0125267340816507,NA
0.992407171909969,0.0472931152190973,0.0469340267253966,0.945473145184572,0.00759282809003137,NA
0.989219393474734,0.77905927002847,0.770660538578432,0.218558854896302,0.0107806065252664,"Obama"
0.996104497842364,0.997685460396356,0.99379897453274,0.00230552330962366,0.00389550215763601,"Obama"
0.992630291176547,0.183937826423648,0.182582258201287,0.810048032975261,0.00736970882345278,NA
0.999999998201555,0.0770448101043854,0.0770448099658245,0.92295518823573,1.79844539260898e-09,NA
0.994467565597672,0.992446671522177,0.986956025414172,0.00751154018350063,0.00553243440232776,"Obama"
0.992186801086743,0.0477101980570108,0.0473374287894005,0.944849372297343,0.0078131989132566,NA
0.961337818019274,0.544318061040214,0.523273537108882,0.438064280910392,0.038662181980726,"Obama"
0.979698782550765,0.684139893228331,0.670251020490206,0.309447762060559,0.0203012174492345,"Obama"
0.991595939304106,0.906801603262234,0.899180787549285,0.0924151517548215,0.00840406069589372,"Obama"
0.961792970726187,0.681524697879447,0.65548566379674,0.306307306929447,0.0382070292738129,"Obama"
0.98934242905177,0.821409910047578,0.812655675653666,0.176686753398103,0.0106575709482302,"Obama"
0.996430693626991,0.141351094783369,0.140846569419927,0.855584124207064,0.00356930637300934,NA
0.975481704704086,0.744860382718909,0.726597675901179,0.248884028802907,0.0245182952959135,"Obama"
0.990443480744827,0.857921352307371,0.849722610384621,0.140720870360206,0.00955651925517254,"Obama"
0.996085384498486,0.0778517594853945,0.0775469997808928,0.918538384717593,0.00391461550151428,NA
0.997317958770937,0.218513737010972,0.217927674159191,0.779390284611745,0.00268204122906346,NA
0.952170906550083,0.890368657591015,0.847783131862217,0.104387774687866,0.0478290934499169,"Obama"
0.932674332170617,0.028460162083872,0.0265440626650428,0.906130269505574,0.0673256678293829,NA
0.994290574010632,0.0337036702323994,0.0335112416216374,0.960779332388995,0.00570942598936752,NA
0.982335273160024,0.979382793746823,0.962082264223513,0.0202530089365113,0.0176647268399759,"Obama"
0.974538654343978,0.664522869377974,0.64760322290441,0.326935431439568,0.0254613456560222,"Obama"
0.995337079447821,0.968033055812234,0.963519194581098,0.031817884866723,0.00466292055217887,"Obama"
0.989753472453114,0.0318325602295595,0.0315063870242794,0.958247085428835,0.010246527546886,NA
0.997617052725171,0.157327285988629,0.156952383361226,0.840664669363945,0.00238294727482879,NA
0.987246254116883,0.938475111804967,0.926506038711376,0.0607402154055066,0.0127537458831172,"Obama"
0.989551619922257,0.893788567800748,0.884449925135224,0.105101694787033,0.010448380077743,"Obama"
0.99270321726798,0.238137612166206,0.236399973749907,0.756303243518073,0.00729678273202006,NA
0.993350618927106,0.996841828651803,0.990213447463698,0.00313717146340886,0.00664938107289359,"Obama"
0.987357677091682,0.0619919234446668,0.0612082015307716,0.926149475560911,0.0126423229083177,NA
0.99284213896856,0.503939029271537,0.500331903731693,0.492510235236867,0.00715786103144012,"Obama"
0.997412152802459,0.0329270287370574,0.0328418186180169,0.964570334184442,0.00258784719754102,NA
0.976832681957222,0.150837222330019,0.14734272842761,0.829489953529612,0.0231673180427784,NA
0.995005946954598,0.164440819020022,0.163619592847007,0.831386354107591,0.00499405304540235,NA
0.994142003694845,0.991334212681718,0.985526980526655,0.00861502316818985,0.00585799630515538,"Obama"
0.999999994649902,0.582192636367875,0.582192633253087,0.417807361396815,5.35009769819794e-09,"Obama"
0.994943537589659,0.953838805120786,0.949015755057168,0.0459277825324909,0.00505646241034075,"Obama"
0.979062231033089,0.554687297636606,0.543073383149811,0.435988847883278,0.0209377689669112,"Obama"
0.991800324071006,0.907373599140635,0.899933429681157,0.0918668943898488,0.00819967592899395,"Obama"
0.989742751472381,0.791795336772032,0.783673695219752,0.206069056252629,0.0102572485276187,"Obama"
0.991950161896022,0.951542950244115,0.943883183545668,0.0480669783503541,0.00804983810397752,"Obama"
0.999008202071882,0.176562355365414,0.176387241187179,0.822620960884703,0.000991797928117766,NA
0.987837262423266,0.978624552416552,0.96672179879936,0.0211154636239054,0.0121627375767343,"Obama"
0.972031095036157,0.932962485208799,0.906868546125164,0.0651625489109933,0.0279689049638427,"Obama"
0.991615771124699,0.970336036359054,0.962200516944268,0.0294152541804316,0.00838422887530055,"Obama"
0.985507938977577,0.981417016820279,0.967194261524075,0.0183136774535014,0.0144920610224232,"Obama"
0.999106702011266,0.986669846250563,0.985788456061363,0.0133182459499028,0.000893297988733721,"Obama"
0.961815310890683,0.296480143085567,0.285159140994759,0.676656169895924,0.0381846891093174,NA
0.99999999762195,0.922810299235359,0.92281029704087,0.0771897005810799,2.37805042324624e-09,"Obama"
0.991762326935824,0.0178278537928299,0.0176809937618486,0.974081333173975,0.00823767306417622,NA
0.949502583255833,0.470210319495867,0.446465913034876,0.503036670220957,0.050497416744167,NA
0.975560110877237,0.589679365585738,0.575267667272841,0.400292443604395,0.0244398891227633,"Obama"
0.994805627752491,0.968744791188852,0.963712770130582,0.0310928576219092,0.00519437224750907,"Obama"
0.980395710640235,0.913644612358876,0.895733259006202,0.0846624516340328,0.0196042893597651,"Obama"
0.998968154083994,0.951940479812798,0.950958223916422,0.0480099301675719,0.00103184591600569,"Obama"
0.957067441619999,0.643281298278646,0.615663586385535,0.341403855234464,0.0429325583800009,"Obama"
0.986489291074557,0.0748352689879031,0.0738241914512503,0.912665099623307,0.0135107089254427,NA
0.996539497985403,0.801955481184148,0.799180312625893,0.19735918535951,0.0034605020145968,"Obama"
0.994317554737147,0.644528210349685,0.640865714074008,0.353451840663139,0.00568244526285289,"Obama"
0.98000157962589,0.369308876035771,0.361923281884917,0.618078297740972,0.0199984203741105,NA
0.992481233479574,0.068762625100072,0.068245614976613,0.924235618502961,0.00751876652042627,NA
0.934719292335095,0.277450438376054,0.259338277416927,0.675381014918168,0.0652807076649046,NA
0.99053874966876,0.0632571077026333,0.0626586163714285,0.927880133297331,0.00946125033124001,NA
0.98858014958917,0.869809775161844,0.859876677643618,0.128703471945552,0.0114198504108302,"Obama"
0.993395147578856,0.0604721676303814,0.060072757887596,0.93332238969126,0.00660485242114384,NA
0.995494076656955,0.959549137387247,0.955225482530295,0.0402685941266602,0.00450592334304523,"Obama"
0.991693431217945,0.0309886779959869,0.0307312684107482,0.960962162807197,0.00830656878205471,NA
0.992616540617695,0.0456620059292495,0.0453248623631564,0.947291678254538,0.00738345938230522,NA
0.993256464125829,0.162359773800629,0.161264894841482,0.831991569284347,0.00674353587417065,NA
0.987874220276407,0.0573999793183566,0.0567039598130034,0.931170260463403,0.0121257797235932,NA
0.985227948171412,0.976613578029128,0.962186991637978,0.0230409565334333,0.0147720518285884,"Obama"
0.991686055320988,0.043181367186851,0.0428223596888954,0.948863695632092,0.00831394467901225,NA
0.957598562360403,0.453310682920471,0.434089658267255,0.523508904093148,0.0424014376395968,NA
0.997030213110515,0.275567942212788,0.274749564150842,0.722280648959673,0.00296978688948468,NA
0.98118264405531,0.011501832378481,0.011285398304599,0.969897245750711,0.0188173559446905,NA
0.992451440462325,0.896195321055089,0.88943033731672,0.103021103145606,0.00754855953767453,"Obama"
0.992481233479574,0.068762625100072,0.068245614976613,0.924235618502961,0.00751876652042627,NA
0.997048296892054,0.0338768383975353,0.0337768440283499,0.963271452863704,0.00295170310794601,NA
0.966910524624701,0.584484448469637,0.565144164704756,0.401766359919945,0.0330894753752994,"Obama"
0.986361534249979,0.42082878569637,0.415089326716027,0.571272207533952,0.0136384657500209,NA
0.98858014958917,0.869809775161844,0.859876677643618,0.128703471945552,0.0114198504108302,"Obama"
0.996173200344081,0.997633105327825,0.993815363303624,0.00235783704045781,0.00382679965591859,"Obama"
0.987047479879769,0.953816667949429,0.941462338366802,0.0455851415129665,0.0129525201202311,"Obama"
0.99205794352954,0.975906020485498,0.96815531976094,0.0239026237685997,0.00794205647046009,"Obama"
0.98844241835061,0.06967728991125,0.0688719889439926,0.919570429406618,0.0115575816493897,NA
0.939883513788705,0.218806567747284,0.205652685734363,0.734230828054342,0.060116486211295,NA
0.977375938697395,0.800653445890628,0.782539413248657,0.194836525448738,0.0226240613026049,"Obama"
0.999106702011266,0.986669846250563,0.985788456061363,0.0133182459499028,0.000893297988733721,"Obama"
0.994416803448743,0.99483783878692,0.989283463596344,0.00513333985239854,0.00558319655125739,"Obama"
0.991272465634652,0.0345295997679413,0.0342282414993449,0.957044224135307,0.00872753436534768,NA
0.993589808047939,0.907534164751774,0.901716696552661,0.0918731114952777,0.00641019195206149,"Obama"
0.999999993291743,0.715275529889818,0.715275525091567,0.284724468200177,6.70825661686081e-09,"Obama"
0.996729328688594,0.163362714267318,0.16282840852441,0.833900920164184,0.00327067131140624,NA
0.995462639594274,0.180876361576344,0.180055660334996,0.815406979259278,0.00453736040572628,NA
0.999999991626162,0.307731013815028,0.307731011238138,0.692268980388024,8.37383784535461e-09,NA
0.988545170622743,0.0692681096049574,0.0684746552281474,0.920070515394596,0.0114548293772569,NA
0.939452552688096,0.209014292398183,0.196359010541769,0.743093542146327,0.0605474473119043,NA
0.99053874966876,0.0632571077026333,0.0626586163714285,0.927880133297331,0.00946125033124001,NA
0.989380275199515,0.947011111044057,0.936954113661768,0.0524261615377471,0.0106197248004855,"Obama"
0.992929728313969,0.896963253389952,0.890621479496098,0.10230824881787,0.00707027168603125,"Obama"
0.975569470800467,0.404090978849084,0.394218822391043,0.581350648409423,0.0244305291995334,NA
0.966653745848034,0.118802283032286,0.114840671908458,0.851813073939576,0.0333462541519656,NA
0.994416021738843,0.908497247120741,0.903424218242498,0.0909918034963454,0.00558397826115697,"Obama"
0.9999999990079,0.0853982584027444,0.0853982583180207,0.914601740689879,9.92100179786348e-10,NA
0.987982497475943,0.968561608708707,0.956921917131345,0.0310605803445978,0.0120175025240573,"Obama"
0.935737275956587,0.906627873357987,0.848365496522316,0.0873717794342709,0.064262724043413,"Obama"
0.994489552674553,0.906134593858487,0.901141386909264,0.0933481657652886,0.00551044732544725,"Obama"
0.981697694606818,0.967809066142636,0.950095929051804,0.0316017655550146,0.0183023053931817,"Obama"
0.999999998528498,0.0471402762215911,0.0471402761522241,0.952859722376274,1.47150169826915e-09,NA
0.999999997688954,0.974571312082929,0.97457130983065,0.025428687858304,2.31104635428636e-09,"Obama"
0.99999999885707,0.941078090447325,0.941078089371739,0.058921909485331,1.1429295287968e-09,"Obama"
0.994860175178709,0.985955826078831,0.980888185851255,0.0139719893274542,0.00513982482129116,"Obama"
0.989865086267203,0.977934355499001,0.968023075169681,0.0218420110975225,0.0101349137327967,"Obama"
0.976951672898338,0.964105906891414,0.941884878588737,0.0350667943096015,0.0230483271016617,"Obama"
0.987282339602062,0.183450890040293,0.181117823921061,0.806164515681,0.0127176603979381,NA
0.999999997505075,0.994141427392714,0.994141424912406,0.00585857259266958,2.49492493331616e-09,"Obama"
0.996089155643087,0.976130551291222,0.972313056633093,0.0237760990099931,0.00391084435691347,"Obama"
0.97174044011534,0.775790730703969,0.753867226091677,0.217873214023664,0.0282595598846598,"Obama"
0.996537565250529,0.985423995344947,0.982012029060502,0.0145255361900272,0.00346243474947117,"Obama"
0.964336412739238,0.497165665251915,0.479434954166148,0.48490145857309,0.0356635872607621,NA
0.986203959243708,0.12077406747372,0.11910786351655,0.867096095727158,0.0137960407562924,NA
0.959866322882918,0.626097405043685,0.600969813945819,0.358896508937099,0.0401336771170818,"Obama"
0.978692905980779,0.560218360298158,0.548281735023992,0.430411170956788,0.0213070940192207,"Obama"
0.939452552688096,0.209014292398183,0.196359010541769,0.743093542146327,0.0605474473119043,NA
0.979978239729007,0.853644985973668,0.836553510707968,0.143424729021039,0.0200217602709931,"Obama"
0.992011987345511,0.194472594644304,0.192919145097334,0.799092842248177,0.0079880126544889,NA
0.967976021338165,0.860250782852035,0.832702130138154,0.13527389120001,0.0320239786618355,"Obama"
0.897401644446443,0.248783350175314,0.223258587558222,0.674143056888221,0.102598355553557,NA
0.99419753293989,0.511800803464912,0.508831096161469,0.485366436778421,0.00580246706010967,"Obama"
0.991595939304106,0.906801603262234,0.899180787549285,0.0924151517548215,0.00840406069589372,"Obama"
0.975226100287148,0.0816592587365957,0.0796362404500294,0.895589859837118,0.0247738997128525,NA
0.987250446864626,0.574908482025006,0.567578655785451,0.419671791079175,0.0127495531353738,"Obama"
0.98869652292315,0.716279688015634,0.708183236981536,0.280513285941614,0.0113034770768499,"Obama"
0.957067441619999,0.643281298278646,0.615663586385535,0.341403855234464,0.0429325583800009,"Obama"
0.989680723681397,0.0538653754604212,0.0533095237670398,0.936371199914357,0.0103192763186033,NA
0.989680723681397,0.0538653754604212,0.0533095237670398,0.936371199914357,0.0103192763186033,NA
0.975442260146353,0.50632423250912,0.493890053725564,0.481552206420789,0.0245577398536472,"Obama"
0.995552793569914,0.913978189888396,0.909913540205366,0.0856392533645478,0.00444720643008611,"Obama"
0.964941049557157,0.0631369695931446,0.0609234537050673,0.90401759585209,0.0350589504428427,NA
0.991346740875048,0.0257186581683091,0.0254961079548326,0.965850632920215,0.00865325912495229,NA
0.989735704291792,0.980097612660822,0.970037600941562,0.0196981033502295,0.0102642957082081,"Obama"
0.99315709128609,0.0865149571641209,0.0859229432098589,0.907234148076231,0.00684290871391047,NA
0.997660033430406,0.0834449551947586,0.0832496967892016,0.914410336641205,0.00233996656959357,NA
0.997719324495684,0.977219267275799,0.974990547230578,0.0227287772651061,0.00228067550431554,"Obama"
0.993770249298018,0.995241390913586,0.989041285159901,0.00472896413811725,0.00622975070198162,"Obama"
0.977736972713299,0.918378564678132,0.897932677633182,0.0798042950801171,0.0222630272867013,"Obama"
0.977586386097484,0.882204064502399,0.862430683217412,0.115155702880072,0.0224136139025163,"Obama"
0.984883562039355,0.798972054566326,0.786894443071185,0.197989118968169,0.0151164379606454,"Obama"
0.999999998471382,0.958253628717553,0.958253627252749,0.0417463712186328,1.52861845403862e-09,"Obama"
0.993717362374577,0.908607207185364,0.902898757358771,0.0908186050158064,0.00628263762542292,"Obama"
0.998706633042988,0.997099407371753,0.995809791945402,0.00289684109758581,0.00129336695701188,"Obama"
0.965643548472078,0.663511471398275,0.64071557169296,0.324927976779118,0.0343564515279215,"Obama"
0.985938097977694,0.98111170841514,0.967315411698469,0.0186226862792249,0.0140619020223063,"Obama"
0.989424776953594,0.933699137766498,0.923825061126381,0.0655997158272135,0.0105752230464058,"Obama"
0.996071428383048,0.200086665184104,0.199300610390332,0.796770817992717,0.0039285716169517,NA
0.995483506144443,0.988834616856133,0.98436855138494,0.0111149547595026,0.00451649385555697,"Obama"
0.992095186980005,0.0387154875891243,0.0384094488987543,0.953685738081251,0.00790481301999479,NA
0.966366392299076,0.52081363112457,0.503296789770033,0.463069602529043,0.0336336077009241,"Obama"
0.993459697167665,0.96592320439139,0.959605774121891,0.0338539230457739,0.00654030283233498,"Obama"
0.999999997688954,0.974571312082929,0.97457130983065,0.025428687858304,2.31104635428636e-09,"Obama"
0.932213932681181,0.183408612236619,0.170976063700696,0.761237868980485,0.0677860673188191,NA
0.990989075790142,0.912879933094478,0.904654041204663,0.0863350345854786,0.00901092420985816,"Obama"
0.985469557130932,0.0397432029968677,0.039165716656288,0.946303840474644,0.014530442869068,NA
